,Record ID,SchoolName,City,State,Borough,Zip Code,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Public Status,Address,2021-2022 Segment Enrollment
976,50043025,YESHIVA TIFERES YISROEL,Brooklyn,NY,Brooklyn,11210,1/11/2023,YESHIVA TIFERES YISROEL,5/6/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",40.62322497,-73.94135464,45.0,3208963.0,Private,1271 EAST   35 STREET,116725
977,50036724,BROOKLYN PROSPECT CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11201,1/5/2023,Brooklyn Prospect Charter School,6/2/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04A,Food Protection Certificate not held by supervisor of food operations.,40.69215499,-73.98561553,33.0,3000412.0,Private,80 WILLOUGHBY STREET,116725
978,40543701,P.S. 062 INOCENSIO CASANOVA,Bronx,NY,Bronx,10455,1/24/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/28/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.81402414,-73.90060843,8.0,2005089.0,Public,660 FOX STREET,168582
979,50096377,ST. EDMUND PREP SCHOOL,Brooklyn,NY,Brooklyn,11229,1/19/2023,SLA MANAGEMENT LLC,1/19/2023,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.60104097,-73.95173455,48.0,3336574.0,Private,2474 OCEAN AVENUE,116725
980,40543686,"BRONX LATIN, DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL, BRONX CAREER AND COLLEGE PREPA",Bronx,NY,Bronx,10456,9/14/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/4/2021,2530,FSE (Public School Cafeteria),,,,40.82773644,-73.90010367,16.0,2004868.0,Public,800 HOME STREET,168582
981,40541814,P.S. 230 DORIS L. COHEN,Brooklyn,NY,Brooklyn,11218,11/16/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,1/11/2022,2530,FSE (Public School Cafeteria),,,,40.64500999,-73.98076105,39.0,3124109.0,Public,1 ALBEMARLE ROAD,260855
982,40541770,"P.S. 373 - BROOKLYN TRANSITION CENTER, COBBLE HILL SCHOOL OF AMERICAN STUDIES",Brooklyn,NY,Brooklyn,11201,3/20/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/20/2023,2530,FSE (Public School Cafeteria),,,,40.68451684,-73.99099317,33.0,3006356.0,Public,347 BALTIC STREET,260855
983,50010177,TALMUD TORAH DNITRA,Brooklyn,NY,Brooklyn,11205,1/10/2023,Talmud Torah Dnitra,6/22/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.68966311,-73.95515345,36.0,3049709.0,Private,1005 BEDFORD AVENUE,116725
984,40542818,"BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA, P.S. K369  - COY L. COX SCHOOL, BRO",Brooklyn,NY,Brooklyn,11205,3/14/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/14/2023,2530,FSE (Public School Cafeteria),AV,28-03,"Lighting fixture located over, by or within food storage, preparation, service or display facility, and facility where utensils and equipment are cleaned and stored, which may shatter due to extreme heat, temperature changes or accidental contact; not fitted with shatterproof bulb or shielded and encased, with end caps or other device.",40.69263432,-73.95879356,33.0,3055165.0,Public,300 WILLOUGHBY AVENUE,260855
985,40540589,P.S. 045 JOHN TYLER,,NY,Staten Island,10310,12/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.62855043,-74.10714805,49.0,5007417.0,Public,58 LAWRENCE AVENUE,61797
986,41448353,THE RIVERVIEW SCHOOL,Elmhurst,NY,Queens,11373,10/17/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/3/2021,2530,FSE (Public School Cafeteria),,,,40.7427167,-73.87652194,25.0,4439251.0,Public,8911 43 AVENUE,263898
987,41532860,LEXINGTON SCHOOL FOR THE DEAF,East Elmhurst,NY,Queens,11370,2/1/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/9/2021,2531,FSE (Private School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.76175458,-73.8931386,22.0,4437060.0,Private,2626 75 STREET,39686
988,40540735,"P.S. 156 LAURELTON, QUEENS UNITED MIDDLE SCHOOL",Springfield Gardens,NY,Queens,11413,10/11/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/4/2020,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.67306094,-73.74317246,31.0,4283015.0,Public,22902 137 AVENUE,263898
989,40735287,SINAI ACADEMY YESHIVA H.S,Brooklyn,NY,Brooklyn,11214,2/14/2023,SINAI ACADEMIC CENTER,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.60813799,-73.9934237,47.0,3162328.0,Private,2025 79 STREET,116725
990,40542960,"P.S. 044 MARCUS GARVEY, UNITY PREPARATORY CHARTER SCH BKLYN",Brooklyn,NY,Brooklyn,11221,8/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/10/2020,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.68658516,-73.94074702,36.0,3051540.0,Public,432 MONROE STREET,260855
991,40542827,"P.S. 120 CARLOS TAPIA, P368K @ PS 120K",Brooklyn,NY,Brooklyn,11206,10/21/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/23/2021,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.70060145,-73.93833981,34.0,3071806.0,Public,18 BEAVER STREET,260855
992,40541660,P.S. 108 CAPTAIN VINCENT G. FOWLER,South Ozone Park,NY,Queens,11420,1/5/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/22/2022,2530,FSE (Public School Cafeteria),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.67957633,-73.83154712,28.0,4247572.0,Public,10810 109 AVENUE,263898
993,40542064,"P.S. 196 TEN EYCK, M.S. 582",Brooklyn,NY,Brooklyn,11206,11/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70871588,-73.94000228,34.0,3071024.0,Public,207 BUSHWICK AVENUE,260855
994,50016646,NEW YORK CITY MONTE6SSORI CHARTER SCHOOL,Bronx,NY,Bronx,10454,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/5/2021,2530,FSE (Public School Cafeteria),,,,40.80869382,-73.92190052,8.0,2101568.0,Public,423 EAST  138 STREET,168582
995,50089125,SOUTH BROOKLYN ACADEMY,Brooklyn,NY,Brooklyn,11203,2/1/2023,"NORTHEASTERN CONFERENCE OF S.D.A. COMMUNITY AFFAIRS, INC",11/14/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.65125137,-73.93518541,45.0,3109868.0,Private,418 EAST   45 STREET,116725
996,50000684,"SUNSET PARK HIGH SCHOOL, P.S. 371 @ SUNSET PARK H.S.",Brooklyn,NY,Brooklyn,11232,3/21/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/21/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.65570241,-74.00519705,38.0,3394175.0,Public,153 35 STREET,260855
997,50000684,"SUNSET PARK HIGH SCHOOL, P.S. 371 @ SUNSET PARK H.S.",Brooklyn,NY,Brooklyn,11232,3/21/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/21/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.65570241,-74.00519705,38.0,3394175.0,Public,153 35 STREET,260855
998,40541861,WEST END SECONDARY SCHOOL,New York,NY,Manhattan,10023,9/13/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,9/13/2022,2530,FSE (Public School Cafeteria),,,,40.77200042,-73.98747923,6.0,1030328.0,Public,227 WEST   61 STREET,152463
999,50040528,CANARSIE ASCEND CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11236,1/11/2023,CANARSIE ASCEND CHARTER SCHOOL,3/15/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,02B,Hot food item not held at or above 140º F.,40.64381827,-73.90043054,46.0,3326730.0,Private,9719 FLATLANDS AVENUE,116725
1000,40542094,P.S. 212 LADY DEBORAH MOODY,Brooklyn,NY,Brooklyn,11214,10/27/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/22/2021,2530,FSE (Public School Cafeteria),,,,40.58760906,-73.98594777,47.0,3187407.0,Public,87 BAY   49 STREET,260855
1001,40741008,BETH JACOB SCHOOL FOR GIRLS,Brooklyn,NY,Brooklyn,11230,2/14/2023,JACOB OF BROWNS BETH,5/26/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,40.62913033,-73.97507711,44.0,3127884.0,Private,85 PARKVILLE AVENUE,116725
1002,41129848,THE CHEDER,Brooklyn,NY,Brooklyn,11230,3/15/2023,CHEDER THE,3/15/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.62708012,-73.97574795,44.0,3398191.0,Private,129 ELMWOOD AVENUE,116725
1003,50114295,YESHIVA & MESIVTA TORAS EMES KAMENITZ,Brooklyn,NY,Brooklyn,11230,12/5/2022,YESHIVA & MESIVTA TORAS EMES KAMENITZ,9/30/2021,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.61604552,-73.95557049,48.0,3398189.0,Private,1904 AVENUE N,116725
1004,41448344,"MOTT HALL V, P.S. X721 - STEPHEN MCSWEENEY SCHOOL, THE CINEMA SCHOOL",Bronx,NY,Bronx,10472,1/11/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,11/20/2020,2530,FSE (Public School Cafeteria),,,,40.83140928,-73.87778408,18.0,2117663.0,Public,1551 EAST  172 STREET,168582
1005,40542760,"INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS, THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP, BROOKLYN SCHO",Brooklyn,NY,Brooklyn,11225,7/19/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,8/18/2021,2530,FSE (Public School Cafeteria),G,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,40.67034226,-73.96169487,35.0,3029686.0,Public,883 CLASSON AVENUE,260855
1006,50063489,YESHIVAT LEV TORAH,Brooklyn,NY,Brooklyn,11234,11/16/2022,YESHIVAT LEV TORAH,5/19/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,40.61871302,-73.94229155,45.0,3210464.0,Private,3300 KINGS HIGHWAY,116725
1007,50132143,P373K AT MEDGAR EVERS COLLEGE,Brooklyn,NY,Brooklyn,11225,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/7/2023,2530,FSE (Public School Cafeteria),C,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",40.66626173,-73.95667598,35.0,3034075.0,Public,1650 BEDFORD AVENUE,260855
1008,40801115,ST. MARK THE EVANGELIST SCHOOL,New York,NY,Manhattan,10037,11/1/2022,ARCHDIOCESE OF NEW YORK,11/1/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.81548324,-73.93814625,9.0,1053928.0,Private,55 WEST  138 STREET,49856
1009,50039140,TALMUDICAL SCHOOL OF BROOKLYN,Brooklyn,NY,Brooklyn,11230,1/19/2023,YESHIVA OF BROOKLYN,1/19/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",40.61955795,-73.96960912,44.0,3256733.0,Private,1200 OCEAN PARKWAY,116725
1010,41077604,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,Forest Hills,NY,Queens,11375,10/21/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/21/2020,2530,FSE (Public School Cafeteria),,,,40.72509008,-73.84509087,29.0,4052265.0,Public,10855 69 AVENUE,263898
1011,50127564,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,Bronx,NY,Bronx,10454,12/5/2022,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,12/5/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10E,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",40.81347084,-73.91959726,8.0,2098220.0,Private,400 EAST  145 STREET,23954
1012,40543561,P.S. 56 BRONX,Bronx,NY,Bronx,10467,12/8/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/29/2020,2530,FSE (Public School Cafeteria),,,,40.87514936,-73.87521556,11.0,2018457.0,Public,341 EAST  207 STREET,168582
1013,50000575,JOHN F. KENNEDY JR. SCHOOL,Flushing,NY,Queens,11367,12/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,6/1/2022,2530,FSE (Public School Cafeteria),,,,40.73769306,-73.81478963,24.0,4146646.0,Public,6419 KISSENA BOULEVARD,263898
1014,40541843,"P.S. 197 JOHN B. RUSSWURM, DEMOCRACY PREPARATORY CHARTER SCHOOL",New York,NY,Manhattan,10037,2/15/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/1/2022,2530,FSE (Public School Cafeteria),C,04M,Live roaches in facility's food or non-food area.,40.81317721,-73.93732111,9.0,1076433.0,Public,2230 5 AVENUE,152463
1015,50040528,CANARSIE ASCEND CHARTER SCHOOL,Brooklyn,NY,Brooklyn,11236,1/11/2023,CANARSIE ASCEND CHARTER SCHOOL,3/15/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,09A,Canned food product observed dented and not segregated from other consumable food items.,40.64381827,-73.90043054,46.0,3326730.0,Private,9719 FLATLANDS AVENUE,116725
1016,50117998,MOSS OUTPOST AT SAR HIGH SCHOOL,Bronx,NY,Bronx,10471,3/20/2023,MOSS CAFE LLC,3/20/2023,2529,FSE (Private School Cafeteria - For Profit),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.90689248,-73.90427124,11.0,2086339.0,Private,503 WEST  259 STREET,23954
1017,40542712,P.S. 397 FOSTER-LAURIE,Brooklyn,NY,Brooklyn,11203,1/23/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/31/2022,2530,FSE (Public School Cafeteria),,,,40.65893152,-73.94628976,40.0,3107315.0,Public,490 FENIMORE STREET,260855
1018,50058476,RAMAZ UPPER SCHOOL,,NY,Manhattan,10075,11/18/2022,"FIVE STAR CATERERS OF NEW YORK, INC.",11/18/2022,2529,FSE (Private School Cafeteria - For Profit),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.7753489,-73.96197724,4.0,1041831.0,Private,60 EAST   78 STREET,49856
1019,41414145,YESHIVA GEDOLAH OHR YISROEL,Brooklyn,NY,Brooklyn,11236,1/20/2023,GEDOLAH OHR YIS YESHIVA,1/20/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.62948691,-73.89638462,46.0,3227902.0,Private,8801 SEAVIEW AVENUE,116725
1020,41398640,DIVINE MERCY CATHOLIC ACADEMY,Ozone Park,NY,Queens,11416,11/22/2022,DIVINE MERCY CATHOLIC ACADEMY,11/22/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.68316254,-73.84836873,32.0,4438502.0,Private,10160 92 STREET,39686
1021,50106876,DREAM CHARTER SCHOOL,New York,NY,Manhattan,10029,10/18/2022,RED RABBIT LLC,2/5/2021,2529,FSE (Private School Cafeteria - For Profit),G,09C,Food contact surface not properly maintained.,40.78821453,-73.94421332,8.0,1000000.0,Private,1991 2 AVENUE,49856
1022,40894158,ST. FRANCIS DE SALES SCHOOL FOR THE DEAF,Brooklyn,NY,Brooklyn,11225,12/2/2022,ST. FRANCIS DE SALES SCHOOL FOR THE DEAF,3/10/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.67114049,-73.96023083,35.0,3029670.0,Private,260 EASTERN PARKWAY,116725
1023,41444726,MANHATTAN DAY SCHOOL,New York,NY,Manhattan,10023,1/9/2023,FIVE STAR CATERERS OF NEW YORK INC,1/9/2023,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.78208145,-73.98386279,6.0,1031012.0,Private,310 WEST   75 STREET,49856
1024,40718429,HORACE MANN UPPER SCHOOL,Bronx,NY,Bronx,10471,11/22/2022,FLIK INTERNATIONAL CORP,11/22/2022,2529,FSE (Private School Cafeteria - For Profit),,,,40.89255493,-73.89885208,11.0,2084360.0,Private,231 WEST  246 STREET,23954
1025,40542464,J.H.S. 293 BROOKLYN,Brooklyn,NY,Brooklyn,11201,1/18/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/18/2023,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.6854118,-73.99335115,33.0,3006401.0,Public,284 BALTIC STREET,260855
1026,50000558,TEACHERS COLLEGE COMMUNITY SCHOOL,New York,NY,Manhattan,10027,10/18/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/18/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.81241355,-73.9533147,7.0,1084102.0,Public,168 MORNINGSIDE AVENUE,152463
